season,franchise,wins,losses,ties,win_pct,point_diff,point_diff_per_game,conference,division,division_title,conference_best_record,playoff_wins,reached_super_bowl,won_super_bowl,playoff_avg_margin,acc_base,acc_division_title,acc_conference_best,acc_playoff_wins,acc_super_bowl_appearance,acc_super_bowl_win,acc_undefeated,acc_postseason_dominance,acc
1982,TEN,1,8,0,0.1111111111111111,-109,-12.11111111111111,AFC,Central,False,False,0,False,False,,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112
1982,WSH,8,1,0,0.8888888888888888,62,6.888888888888889,NFC,East,True,True,4,True,True,15.5,8.88888888888889,2.0,1.0,6.0,4.0,6.0,0.0,1.0,28.88888888888889
1983,ARI,8,7,1,0.53125,-54,-3.375,NFC,East,False,False,0,False,False,,5.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3125
1983,ATL,7,9,0,0.4375,-19,-1.1875,NFC,West,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1983,BUF,8,8,0,0.5,-68,-4.25,AFC,East,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,CHI,8,8,0,0.5,10,0.625,NFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,CIN,7,9,0,0.4375,44,2.75,AFC,Central,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1983,CLE,9,7,0,0.5625,14,0.875,AFC,Central,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1983,DAL,12,4,0,0.75,119,7.4375,NFC,East,False,False,0,False,False,-7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
1983,DEN,9,7,0,0.5625,-25,-1.5625,AFC,West,False,False,0,False,False,-24.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1983,DET,9,7,0,0.5625,61,3.8125,NFC,Central,True,False,0,False,False,-1.0,5.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625
1983,GB,8,8,0,0.5,-10,-0.625,NFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,IND,7,9,0,0.4375,-90,-5.625,AFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1983,KC,6,10,0,0.375,19,1.1875,AFC,West,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1983,LAC,6,10,0,0.375,-104,-6.5,AFC,West,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1983,LAR,9,7,0,0.5625,17,1.0625,NFC,West,False,False,1,False,False,-18.5,5.625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.625
1983,MIA,12,4,0,0.75,139,8.6875,AFC,East,True,True,0,False,False,-7.0,7.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.5
1983,MIN,8,8,0,0.5,-32,-2.0,NFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,NE,8,8,0,0.5,-15,-0.9375,AFC,East,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,NO,8,8,0,0.5,-18,-1.125,NFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1983,NYG,3,12,1,0.21875,-80,-5.0,NFC,East,False,False,0,False,False,,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875
1983,NYJ,7,9,0,0.4375,-18,-1.125,AFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1983,OAK,12,4,0,0.75,104,6.5,AFC,West,True,False,3,True,True,24.333333333333332,7.5,2.0,0.0,4.0,4.0,6.0,0.0,1.0,24.5
1983,PHI,5,11,0,0.3125,-89,-5.5625,NFC,East,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1983,PIT,10,6,0,0.625,52,3.25,AFC,Central,True,False,0,False,False,-28.0,6.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25
1983,SEA,9,7,0,0.5625,6,0.375,AFC,West,False,False,2,False,False,5.0,5.625,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.625
1983,SF,10,6,0,0.625,139,8.6875,NFC,West,True,False,1,False,False,-1.0,6.25,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.25
1983,TB,2,14,0,0.125,-139,-8.6875,NFC,Central,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1983,TEN,2,14,0,0.125,-172,-10.75,AFC,Central,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1983,WSH,14,2,0,0.875,209,13.0625,NFC,East,True,True,2,True,False,6.0,8.75,2.0,1.0,4.0,4.0,0.0,0.0,0.0,19.75
1984,ARI,9,7,0,0.5625,78,4.875,NFC,East,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1984,ATL,4,12,0,0.25,-101,-6.3125,NFC,West,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1984,BUF,2,14,0,0.125,-204,-12.75,AFC,East,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1984,CHI,10,6,0,0.625,77,4.8125,NFC,Central,True,False,1,False,False,-9.5,6.25,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.25
1984,CIN,8,8,0,0.5,0,0.0,AFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1984,CLE,5,11,0,0.3125,-47,-2.9375,AFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1984,DAL,9,7,0,0.5625,0,0.0,NFC,East,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1984,DEN,13,3,0,0.8125,112,7.0,AFC,West,True,False,0,False,False,-7.0,8.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.125
1984,DET,4,11,1,0.28125,-125,-7.8125,NFC,Central,False,False,0,False,False,,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125
1984,GB,8,8,0,0.5,81,5.0625,NFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1984,IND,4,12,0,0.25,-175,-10.9375,AFC,East,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1984,KC,8,8,0,0.5,-10,-0.625,AFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1984,LAC,7,9,0,0.4375,-19,-1.1875,AFC,West,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1984,LAR,10,6,0,0.625,30,1.875,NFC,West,False,False,0,False,False,-3.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1984,MIA,14,2,0,0.875,215,13.4375,AFC,East,True,True,2,True,False,5.333333333333333,8.75,2.0,1.0,4.0,4.0,0.0,0.0,0.0,19.75
1984,MIN,3,13,0,0.1875,-208,-13.0,NFC,Central,False,False,0,False,False,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875
1984,NE,9,7,0,0.5625,10,0.625,AFC,East,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1984,NO,7,9,0,0.4375,-63,-3.9375,NFC,West,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1984,NYG,9,7,0,0.5625,-2,-0.125,NFC,East,False,False,1,False,False,-4.0,5.625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.625
1984,NYJ,7,9,0,0.4375,-32,-2.0,AFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1984,OAK,11,5,0,0.6875,90,5.625,AFC,West,False,False,0,False,False,-6.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875
1984,PHI,6,9,1,0.40625,-42,-2.625,NFC,East,False,False,0,False,False,,4.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0625
1984,PIT,9,7,0,0.5625,77,4.8125,AFC,Central,True,False,1,False,False,-5.0,5.625,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.625
1984,SEA,12,4,0,0.75,136,8.5,AFC,West,False,False,1,False,False,-7.5,7.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
1984,SF,15,1,0,0.9375,248,15.5,NFC,West,True,True,3,True,True,18.666666666666668,9.375,2.0,1.0,4.0,4.0,6.0,0.0,1.0,27.375
1984,TB,6,10,0,0.375,-45,-2.8125,NFC,Central,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1984,TEN,3,13,0,0.1875,-197,-12.3125,AFC,Central,False,False,0,False,False,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875
1984,WSH,11,5,0,0.6875,116,7.25,NFC,East,True,False,0,False,False,-4.0,6.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875
1985,ARI,5,11,0,0.3125,-136,-8.5,NFC,East,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1985,ATL,4,12,0,0.25,-170,-10.625,NFC,West,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1985,BUF,2,14,0,0.125,-181,-11.3125,AFC,East,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1985,CHI,15,1,0,0.9375,258,16.125,NFC,Central,True,True,3,True,True,27.0,9.375,2.0,1.0,4.0,4.0,6.0,0.0,1.0,27.375
1985,CIN,7,9,0,0.4375,4,0.25,AFC,Central,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1985,CLE,8,8,0,0.5,-7,-0.4375,AFC,Central,True,False,0,False,False,-3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1985,DAL,10,6,0,0.625,24,1.5,NFC,East,False,False,0,False,False,-20.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1985,DEN,11,5,0,0.6875,51,3.1875,AFC,West,False,False,0,False,False,,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875
1985,DET,7,9,0,0.4375,-59,-3.6875,NFC,Central,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1985,GB,8,8,0,0.5,-18,-1.125,NFC,Central,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1985,IND,5,11,0,0.3125,-66,-4.125,AFC,East,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1985,KC,6,10,0,0.375,-43,-2.6875,AFC,West,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1985,LAC,8,8,0,0.5,32,2.0,AFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1985,LAR,11,5,0,0.6875,63,3.9375,NFC,West,True,False,1,False,False,-2.0,6.875,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.875
1985,MIA,12,4,0,0.75,108,6.75,AFC,East,True,True,1,False,False,-7.0,7.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.5
1985,MIN,7,9,0,0.4375,-13,-0.8125,NFC,Central,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1985,NE,11,5,0,0.6875,72,4.5,AFC,East,False,False,3,True,False,0.0,6.875,0.0,0.0,6.0,4.0,0.0,0.0,0.0,16.875
1985,NO,5,11,0,0.3125,-107,-6.6875,NFC,West,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1985,NYG,10,6,0,0.625,116,7.25,NFC,East,True,False,1,False,False,-3.5,6.25,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.25
1985,NYJ,11,5,0,0.6875,129,8.0625,AFC,East,False,False,0,False,False,-12.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875
1985,OAK,12,4,0,0.75,46,2.875,AFC,West,True,False,0,False,False,-7.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
1985,PHI,7,9,0,0.4375,-24,-1.5,NFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1985,PIT,7,9,0,0.4375,24,1.5,AFC,Central,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1985,SEA,8,8,0,0.5,46,2.875,AFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1985,SF,10,6,0,0.625,148,9.25,NFC,West,False,False,0,False,False,-14.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1985,TB,2,14,0,0.125,-154,-9.625,NFC,Central,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1985,TEN,5,11,0,0.3125,-128,-8.0,AFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1985,WSH,10,6,0,0.625,-15,-0.9375,NFC,East,False,False,0,False,False,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1986,ARI,4,11,1,0.28125,-133,-8.3125,NFC,East,False,False,0,False,False,,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125
1986,ATL,7,8,1,0.46875,0,0.0,NFC,West,False,False,0,False,False,,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875
1986,BUF,4,12,0,0.25,-61,-3.8125,AFC,East,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1986,CHI,14,2,0,0.875,165,10.3125,NFC,Central,True,True,0,False,False,-14.0,8.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.75
1986,CIN,10,6,0,0.625,15,0.9375,AFC,Central,False,False,0,False,False,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1986,CLE,12,4,0,0.75,81,5.0625,AFC,Central,True,True,1,False,False,0.0,7.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.5
1986,DAL,7,9,0,0.4375,9,0.5625,NFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1986,DEN,11,5,0,0.6875,51,3.1875,AFC,West,True,False,2,True,False,-3.6666666666666665,6.875,2.0,0.0,4.0,4.0,0.0,0.0,0.0,16.875
1986,DET,5,11,0,0.3125,-49,-3.0625,NFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1986,GB,4,12,0,0.25,-164,-10.25,NFC,Central,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1986,IND,3,13,0,0.1875,-171,-10.6875,AFC,East,False,False,0,False,False,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875
1986,KC,10,6,0,0.625,32,2.0,AFC,West,False,False,0,False,False,-20.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1986,LAC,4,12,0,0.25,-61,-3.8125,AFC,West,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1986,LAR,10,6,0,0.625,42,2.625,NFC,West,False,False,0,False,False,-12.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1986,MIA,8,8,0,0.5,25,1.5625,AFC,East,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1986,MIN,9,7,0,0.5625,125,7.8125,NFC,Central,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1986,NE,11,5,0,0.6875,105,6.5625,AFC,East,True,False,0,False,False,-5.0,6.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875
1986,NO,7,9,0,0.4375,1,0.0625,NFC,West,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1986,NYG,14,2,0,0.875,135,8.4375,NFC,East,True,False,3,True,True,27.333333333333332,8.75,2.0,0.0,4.0,4.0,6.0,0.0,1.0,25.75
1986,NYJ,10,6,0,0.625,-22,-1.375,AFC,East,False,False,1,False,False,8.5,6.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.25
1986,OAK,8,8,0,0.5,-23,-1.4375,AFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1986,PHI,5,10,1,0.34375,-56,-3.5,NFC,East,False,False,0,False,False,,3.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4375
1986,PIT,6,10,0,0.375,-29,-1.8125,AFC,Central,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1986,SEA,10,6,0,0.625,73,4.5625,AFC,West,False,False,0,False,False,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1986,SF,10,5,1,0.65625,127,7.9375,NFC,West,True,False,0,False,False,-46.0,6.5625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5625
1986,TB,2,14,0,0.125,-234,-14.625,NFC,Central,False,False,0,False,False,,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
1986,TEN,5,11,0,0.3125,-55,-3.4375,AFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1986,WSH,12,4,0,0.75,72,4.5,NFC,East,False,False,2,False,False,3.0,7.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.5
1987,ARI,7,8,0,0.4666666666666667,-6,-0.4,NFC,East,False,False,0,False,False,,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667
1987,ATL,3,12,0,0.2,-231,-15.4,NFC,West,False,False,0,False,False,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1987,BUF,7,8,0,0.4666666666666667,-35,-2.3333333333333335,AFC,East,False,False,0,False,False,,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667
1987,CHI,11,4,0,0.7333333333333333,74,4.933333333333334,NFC,Central,True,False,0,False,False,-4.0,7.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332
1987,CIN,4,11,0,0.26666666666666666,-85,-5.666666666666667,AFC,Central,False,False,0,False,False,,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
1987,CLE,10,5,0,0.6666666666666666,151,10.066666666666666,AFC,Central,True,False,1,False,False,6.0,6.666666666666666,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.666666666666666
1987,DAL,7,8,0,0.4666666666666667,-8,-0.5333333333333333,NFC,East,False,False,0,False,False,,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667
1987,DEN,10,4,1,0.7,91,6.066666666666666,AFC,West,True,True,2,True,False,-1.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,18.0
1987,DET,4,11,0,0.26666666666666666,-115,-7.666666666666667,NFC,Central,False,False,0,False,False,,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
1987,GB,5,9,1,0.36666666666666664,-45,-3.0,NFC,Central,False,False,0,False,False,,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665
1987,IND,9,6,0,0.6,62,4.133333333333334,AFC,East,True,False,0,False,False,-17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1987,KC,4,11,0,0.26666666666666666,-115,-7.666666666666667,AFC,West,False,False,0,False,False,,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
1987,LAC,8,7,0,0.5333333333333333,-64,-4.266666666666667,AFC,West,False,False,0,False,False,,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333
1987,LAR,6,9,0,0.4,-44,-2.933333333333333,NFC,West,False,False,0,False,False,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1987,MIA,8,7,0,0.5333333333333333,27,1.8,AFC,East,False,False,0,False,False,,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333
1987,MIN,8,7,0,0.5333333333333333,1,0.06666666666666667,NFC,Central,False,False,2,False,False,13.0,5.333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.333333333333332
1987,NE,8,7,0,0.5333333333333333,27,1.8,AFC,East,False,False,0,False,False,,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333
1987,NO,12,3,0,0.8,139,9.266666666666667,NFC,West,False,False,0,False,False,-34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1987,NYG,6,9,0,0.4,-32,-2.1333333333333333,NFC,East,False,False,0,False,False,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1987,NYJ,6,9,0,0.4,-26,-1.7333333333333334,AFC,East,False,False,0,False,False,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1987,OAK,5,10,0,0.3333333333333333,12,0.8,AFC,West,False,False,0,False,False,,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333
1987,PHI,7,8,0,0.4666666666666667,-43,-2.8666666666666667,NFC,East,False,False,0,False,False,,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667
1987,PIT,8,7,0,0.5333333333333333,-14,-0.9333333333333333,AFC,Central,False,False,0,False,False,,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333
1987,SEA,9,6,0,0.6,57,3.8,AFC,West,False,False,0,False,False,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1987,SF,13,2,0,0.8666666666666667,206,13.733333333333333,NFC,West,True,True,0,False,False,-12.0,8.666666666666668,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.666666666666668
1987,TB,4,11,0,0.26666666666666666,-74,-4.933333333333334,NFC,Central,False,False,0,False,False,,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
1987,TEN,9,6,0,0.6,-4,-0.26666666666666666,AFC,Central,False,False,1,False,False,-10.5,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
1987,WSH,11,4,0,0.7333333333333333,94,6.266666666666667,NFC,East,True,False,3,True,True,14.333333333333334,7.333333333333333,2.0,0.0,4.0,4.0,6.0,0.0,1.0,24.333333333333332
1988,ARI,7,9,0,0.4375,-54,-3.375,NFC,East,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1988,ATL,5,11,0,0.3125,-71,-4.4375,NFC,West,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1988,BUF,12,4,0,0.75,92,5.75,AFC,East,True,False,1,False,False,-2.0,7.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.5
1988,CHI,12,4,0,0.75,97,6.0625,NFC,Central,True,True,1,False,False,-8.5,7.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.5
1988,CIN,12,4,0,0.75,119,7.4375,AFC,Central,True,True,2,True,False,5.0,7.5,2.0,1.0,4.0,4.0,0.0,0.0,0.0,18.5
1988,CLE,10,6,0,0.625,16,1.0,AFC,Central,False,False,0,False,False,-1.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1988,DAL,3,13,0,0.1875,-116,-7.25,NFC,East,False,False,0,False,False,,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875
1988,DEN,8,8,0,0.5,-25,-1.5625,AFC,West,False,False,0,False,False,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1988,DET,4,12,0,0.25,-93,-5.8125,NFC,Central,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1988,GB,4,12,0,0.25,-75,-4.6875,NFC,Central,False,False,0,False,False,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
1988,IND,9,7,0,0.5625,39,2.4375,AFC,East,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1988,KC,4,11,1,0.28125,-66,-4.125,AFC,West,False,False,0,False,False,,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125
1988,LAC,6,10,0,0.375,-101,-6.3125,AFC,West,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1988,LAR,10,6,0,0.625,114,7.125,NFC,West,True,False,0,False,False,-11.0,6.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25
1988,MIA,6,10,0,0.375,-61,-3.8125,AFC,East,False,False,0,False,False,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1988,MIN,11,5,0,0.6875,173,10.8125,NFC,Central,False,False,1,False,False,-7.0,6.875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.875
1988,NE,9,7,0,0.5625,-34,-2.125,AFC,East,False,False,0,False,False,,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625
1988,NO,10,6,0,0.625,29,1.8125,NFC,West,False,False,0,False,False,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1988,NYG,10,6,0,0.625,55,3.4375,NFC,East,False,False,0,False,False,,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
1988,NYJ,8,7,1,0.53125,18,1.125,AFC,East,False,False,0,False,False,,5.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3125
1988,OAK,7,9,0,0.4375,-44,-2.75,AFC,West,False,False,0,False,False,,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375
1988,PHI,10,6,0,0.625,60,3.75,NFC,East,True,False,0,False,False,-8.0,6.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25
1988,PIT,5,11,0,0.3125,-85,-5.3125,AFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1988,SEA,9,7,0,0.5625,10,0.625,AFC,West,True,False,0,False,False,-8.0,5.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625
1988,SF,10,6,0,0.625,75,4.6875,NFC,West,False,False,3,True,True,18.0,6.25,0.0,0.0,4.0,4.0,6.0,0.0,1.0,21.25
1988,TB,5,11,0,0.3125,-89,-5.5625,NFC,Central,False,False,0,False,False,,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
1988,TEN,10,6,0,0.625,59,3.6875,AFC,Central,False,False,1,False,False,-3.0,6.25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.25
